seq,time,pos_press,neg_press,act_pos_ref,act_neg_ref,pos_ctrl,neg_ctrl,act_pos_press,act_neg_press,act_pos_ctrl1,act_pos_ctrl2,act_neg_ctrl1,act_neg_ctrl2,angle,angle_reference,angular_vel,flowrate1,flowrate2,flowrate3,flowrate4,flowrate5,flowrate6
12302,86.66030740737915,147.74974060058594,10.230430603027344,101.325,0.0,0.0,0.0,101.78610229492188,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6972064971923828,3.5390138626098633,-0.056481361389160156,-0.1175999641418457,-0.11799931526184082,-0.20000934600830078
12303,86.68024754524231,147.53170776367188,10.219573974609375,101.325,0.0,0.0,0.0,101.66414642333984,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6289234161376953,3.4343838691711426,-0.056481361389160156,-0.1175999641418457,-0.11799335479736328,-0.1998424530029297
12304,86.70027136802673,147.77394104003906,10.136238098144531,101.325,0.0,0.0,0.0,101.99650573730469,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5632390975952148,3.3317089080810547,-0.056481361389160156,-0.1175999641418457,-0.1180112361907959,-0.20003914833068848
12305,86.72027635574341,147.82472229003906,10.10467529296875,101.325,0.0,0.0,0.0,102.17484283447266,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4993786811828613,3.2311439514160156,-0.056481361389160156,-0.1175999641418457,-0.11803507804870605,-0.20008087158203125
12306,86.74027371406555,147.7564239501953,10.085525512695312,101.325,0.0,0.0,0.0,102.06587982177734,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.438283920288086,3.1342625617980957,-0.056481361389160156,-0.1175999641418457,-0.1180112361907959,-0.20017623901367188
12307,86.76026129722595,147.5693817138672,10.087791442871094,101.325,0.0,0.0,0.0,101.72661590576172,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3782382011413574,3.0391573905944824,-0.056481361389160156,-0.1175999641418457,-0.1181185245513916,-0.20027756690979004
12308,86.78026080131531,147.61087036132812,10.05584716796875,101.325,0.0,0.0,0.0,101.6889419555664,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.319420337677002,2.9466986656188965,-0.056481361389160156,-0.1175999641418457,-0.11819005012512207,-0.20046234130859375
12309,86.8003888130188,147.6696319580078,10.009521484375,101.325,0.0,0.0,0.0,101.91508483886719,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2621402740478516,2.8565526008605957,-0.056481361389160156,-0.1175999641418457,-0.11793971061706543,-0.20063519477844238
12310,86.82026171684265,147.84164428710938,9.970710754394531,101.325,0.0,0.0,0.0,102.1906967163086,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2059211730957031,2.768278121948242,-0.056481361389160156,-0.1175999641418457,-0.11805891990661621,-0.20084381103515625
12311,86.84027862548828,147.70933532714844,9.97076416015625,101.325,0.0,0.0,0.0,101.97146606445312,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1527657508850098,2.682781219482422,-0.056481361389160156,-0.1175999641418457,-0.11838078498840332,-0.20090341567993164
12312,86.86039137840271,147.58726501464844,9.975227355957031,101.325,0.0,0.0,0.0,101.79146575927734,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1008739471435547,2.598285675048828,-0.056481361389160156,-0.1175999641418457,-0.11844635009765625,-0.20104050636291504
12313,86.8802649974823,147.576416015625,9.956611633300781,101.325,0.0,0.0,0.0,101.73626708984375,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050722599029541,2.5168299674987793,-0.056481361389160156,-0.1175999641418457,-0.11817812919616699,-0.2010941505432129
12314,86.90041828155518,147.7118377685547,9.907768249511719,101.325,0.0,0.0,0.0,101.94691467285156,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0020852088928223,2.4377822875976562,-0.056481361389160156,-0.1175999641418457,-0.11827349662780762,-0.20105838775634766
12315,86.92026233673096,147.71875,9.861770629882812,101.325,0.0,0.0,0.0,102.1620864868164,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9549617767333984,2.3615598678588867,-0.056481361389160156,-0.1175999641418457,-0.11833310127258301,-0.20083189010620117
12316,86.9403944015503,147.60525512695312,9.875076293945312,101.325,0.0,0.0,0.0,102.04966735839844,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085774421691895,2.28729248046875,-0.056481361389160156,-0.1175999641418457,-0.11835694313049316,-0.20033717155456543
12317,86.96026849746704,147.5439910888672,9.868705749511719,101.325,0.0,0.0,0.0,101.72792053222656,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633255958557129,2.2146105766296387,-0.056481361389160156,-0.1175999641418457,-0.11841654777526855,-0.2002239227294922
12318,86.98037648200989,147.4901123046875,9.864967346191406,101.325,0.0,0.0,0.0,101.73662567138672,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8195877075195312,2.1436572074890137,-0.056481361389160156,-0.1175999641418457,-0.11872053146362305,-0.19968748092651367
12319,87.00039100646973,147.5557861328125,9.839668273925781,101.325,0.0,0.0,0.0,101.97504425048828,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7770061492919922,2.0745038986206055,-0.056481361389160156,-0.1175999641418457,-0.11861920356750488,-0.19913315773010254
12320,87.02035856246948,147.56497192382812,9.791351318359375,101.325,0.0,0.0,0.0,102.15969848632812,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7357239723205566,2.006995677947998,-0.056481361389160156,-0.1175999641418457,-0.11866092681884766,-0.19867420196533203
12321,87.04037666320801,147.5122833251953,9.768051147460938,101.325,0.0,0.0,0.0,101.94083404541016,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6957650184631348,1.9411563873291016,-0.056481361389160156,-0.1175999641418457,-0.11862516403198242,-0.19893646240234375
12322,87.06026864051819,147.4408721923828,9.783042907714844,101.325,0.0,0.0,0.0,101.81685638427734,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6575822830200195,1.8767237663269043,-0.056481361389160156,-0.1175999641418457,-0.11861324310302734,-0.19933581352233887
12323,87.08037090301514,147.3098602294922,9.777435302734375,101.325,0.0,0.0,0.0,101.81590270996094,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6203889846801758,1.8139004707336426,-0.056481361389160156,-0.1175999641418457,-0.11853575706481934,-0.1990199089050293
12324,87.10039901733398,147.48699951171875,9.75238037109375,101.325,0.0,0.0,0.0,102.05074310302734,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5836606025695801,1.7528891563415527,-0.056481361389160156,-0.1175999641418457,-0.11855959892272949,-0.19890666007995605
12325,87.12038993835449,147.45982360839844,9.711563110351562,101.325,0.0,0.0,0.0,102.32194519042969,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5483865737915039,1.6944050788879395,-0.056481361389160156,-0.1175999641418457,-0.11861920356750488,-0.1989424228668213
12326,87.14039874076843,147.43527221679688,9.704917907714844,101.325,0.0,0.0,0.0,102.13990783691406,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5138993263244629,1.6371607780456543,-0.056481361389160156,-0.1175999641418457,-0.11824965476989746,-0.1991569995880127
12327,87.1603786945343,147.3426513671875,9.731918334960938,101.325,0.0,0.0,0.0,101.7032470703125,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48072338104248047,1.5823960304260254,-0.056481361389160156,-0.1175999641418457,-0.1179039478302002,-0.1992344856262207
12328,87.1804039478302,147.2489471435547,9.722587585449219,101.325,0.0,0.0,0.0,101.6728515625,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4477500915527344,1.5291810035705566,-0.056481361389160156,-0.1175999641418457,-0.1179814338684082,-0.1994013786315918
12329,87.20033979415894,147.38424682617188,9.680259704589844,101.325,0.0,0.0,0.0,102.01068878173828,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4159092903137207,1.4771819114685059,-0.056481361389160156,-0.1175999641418457,-0.11795759201049805,-0.19931793212890625
12330,87.22028970718384,147.4639892578125,9.639488220214844,101.325,0.0,0.0,0.0,102.20523834228516,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853917121887207,1.4267802238464355,-0.056481361389160156,-0.1175999641418457,-0.11765360832214355,-0.1987755298614502
12331,87.24039912223816,147.4443359375,9.65234375,101.325,0.0,0.0,0.0,102.09616088867188,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3550887107849121,1.3770222663879395,-0.056481361389160156,-0.1175999641418457,-0.1172780990600586,-0.19835829734802246
12332,87.26038551330566,147.1646728515625,9.670555114746094,101.325,0.0,0.0,0.0,101.6939468383789,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3261446952819824,1.3287782669067383,-0.056481361389160156,-0.1175999641418457,-0.11722445487976074,-0.198441743850708
12333,87.28037333488464,147.23129272460938,9.668190002441406,101.325,0.0,0.0,0.0,101.57318878173828,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29833316802978516,1.2816429138183594,-0.056481361389160156,-0.1175999641418457,-0.11718869209289551,-0.19887089729309082
12334,87.30040192604065,147.27206420898438,9.636589050292969,101.325,0.0,0.0,0.0,102.0023422241211,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2712845802307129,1.235818862915039,-0.056481361389160156,-0.1175999641418457,-0.11734366416931152,-0.19886493682861328
12335,87.32040143013,147.34884643554688,9.613937377929688,101.325,0.0,0.0,0.0,102.25196838378906,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24541616439819336,1.1911273002624512,-0.056481361389160156,-0.1175999641418457,-0.11743307113647461,-0.19872188568115234
12336,87.34025359153748,147.2134246826172,9.624114990234375,101.325,0.0,0.0,0.0,101.94882202148438,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22072792053222656,1.1474609375,-0.056481361389160156,-0.1175999641418457,-0.11781454086303711,-0.19860267639160156
12337,87.36038851737976,147.06668090820312,9.63433837890625,101.325,0.0,0.0,0.0,101.57164001464844,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19730329513549805,1.1060357093811035,-0.056481361389160156,-0.1175999641418457,-0.11796355247497559,-0.19893646240234375
12338,87.38029766082764,147.09898376464844,9.638740539550781,101.325,0.0,0.0,0.0,101.63935089111328,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17386674880981445,1.0651707649230957,-0.056481361389160156,-0.1175999641418457,-0.11799931526184082,-0.19952058792114258
12339,87.4004008769989,147.12127685546875,9.59600830078125,101.325,0.0,0.0,0.0,102.06290435791016,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15065670013427734,1.0251641273498535,-0.056481361389160156,-0.1175999641418457,-0.11807084083557129,-0.19993185997009277
12340,87.42039775848389,147.21652221679688,9.581985473632812,101.325,0.0,0.0,0.0,102.23778533935547,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12755393981933594,0.9866118431091309,-0.056481361389160156,-0.1175999641418457,-0.11816620826721191,-0.2004384994506836
12341,87.44038796424866,147.11233520507812,9.596626281738281,101.325,0.0,0.0,0.0,102.00818634033203,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10488033294677734,0.9490251541137695,-0.056481361389160156,-0.1175999641418457,-0.11801719665527344,-0.20093917846679688
12342,87.46039247512817,146.94949340820312,9.600227355957031,101.325,0.0,0.0,0.0,101.71791076660156,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08366107940673828,0.9123802185058594,-0.056481361389160156,-0.1175999641418457,-0.11817812919616699,-0.20082592964172363
12343,87.48027110099792,147.01290893554688,9.602973937988281,101.325,0.0,0.0,0.0,101.70909118652344,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06378889083862305,0.8770108222961426,-0.056481361389160156,-0.1175999641418457,-0.11799931526184082,-0.20071864128112793
12344,87.50039839744568,147.1741943359375,9.550056457519531,101.325,0.0,0.0,0.0,102.15814971923828,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04448890686035156,0.8423209190368652,-0.056481361389160156,-0.1175999641418457,-0.11830925941467285,-0.20083189010620117
12345,87.52040576934814,147.1267547607422,9.549293518066406,101.325,0.0,0.0,0.0,102.27914428710938,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025212764739990234,0.8087635040283203,-0.056481361389160156,-0.1175999641418457,-0.11841654777526855,-0.20102858543395996
12346,87.54038500785828,147.06405639648438,9.552520751953125,101.325,0.0,0.0,0.0,102.0838851928711,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005841255187988281,0.7763147354125977,-0.056481361389160156,-0.1175999641418457,-0.1185297966003418,-0.2012014389038086
12347,87.56039619445801,146.87713623046875,9.574546813964844,101.325,0.0,0.0,0.0,101.76737976074219,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012707710266113281,0.7450699806213379,-0.056481361389160156,-0.1175999641418457,-0.11835098266601562,-0.20132064819335938
12348,87.5803713798523,147.03163146972656,9.546623229980469,101.325,0.0,0.0,0.0,101.7652359008789,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030183792114257812,0.7140278816223145,-0.056481361389160156,-0.1175999641418457,-0.11821985244750977,-0.20107030868530273
12349,87.6003999710083,146.98680114746094,9.522689819335938,101.325,0.0,0.0,0.0,101.97266387939453,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04634857177734375,0.6850004196166992,-0.056481361389160156,-0.1175999641418457,-0.11826753616333008,-0.20115971565246582
12350,87.62039232254028,147.0928955078125,9.510246276855469,101.325,0.0,0.0,0.0,102.14944458007812,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061798095703125,0.657200813293457,-0.056481361389160156,-0.1175999641418457,-0.11821389198303223,-0.20095109939575195
12351,87.64034748077393,147.0251922607422,9.512847900390625,101.325,0.0,0.0,0.0,102.00806427001953,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07655620574951172,0.630033016204834,-0.056481361389160156,-0.1175999641418457,-0.11808276176452637,-0.20064115524291992
12352,87.6603844165802,146.8594970703125,9.530357360839844,101.325,0.0,0.0,0.0,101.77525329589844,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09071826934814453,0.6031155586242676,-0.056481361389160156,-0.1175999641418457,-0.11824369430541992,-0.2002418041229248
12353,87.6803822517395,146.9708251953125,9.535377502441406,101.325,0.0,0.0,0.0,101.92080688476562,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10434389114379883,0.5770564079284668,-0.056481361389160156,-0.1175999641418457,-0.1181185245513916,-0.2004384994506836
12354,87.7002899646759,146.85818481445312,9.492034912109375,101.325,0.0,0.0,0.0,102.03154754638672,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11708736419677734,0.5522847175598145,-0.056481361389160156,-0.1175999641418457,-0.11802911758422852,-0.20023584365844727
12355,87.7203996181488,147.0523681640625,9.479042053222656,101.325,0.0,0.0,0.0,102.24887084960938,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12885332107543945,0.5289196968078613,-0.056481361389160156,-0.1175999641418457,-0.11805295944213867,-0.1996457576751709
12356,87.74037456512451,146.97047424316406,9.497871398925781,101.325,0.0,0.0,0.0,101.94607543945312,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14046430587768555,0.5063533782958984,-0.056481361389160156,-0.1175999641418457,-0.11819601058959961,-0.19905567169189453
12357,87.76038789749146,146.88558959960938,9.501602172851562,101.325,0.0,0.0,0.0,101.78860473632812,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15207529067993164,0.48401355743408203,-0.056481361389160156,-0.1175999641418457,-0.11794567108154297,-0.19872784614562988
12358,87.78038811683655,146.84768676757812,9.512718200683594,101.325,0.0,0.0,0.0,101.7653579711914,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16344785690307617,0.46210289001464844,-0.056481361389160156,-0.1175999641418457,-0.11777281761169434,-0.19870996475219727
12359,87.80037212371826,146.9998016357422,9.462753295898438,101.325,0.0,0.0,0.0,102.17698669433594,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1743793487548828,0.44094324111938477,-0.056481361389160156,-0.1175999641418457,-0.1179039478302002,-0.19905567169189453
12360,87.8203809261322,147.0454559326172,9.457550048828125,101.325,0.0,0.0,0.0,102.22443389892578,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18463134765625,0.4206657409667969,-0.056481361389160156,-0.1175999641418457,-0.11795759201049805,-0.19900202751159668
12361,87.84034848213196,146.89251708984375,9.474166870117188,101.325,0.0,0.0,0.0,102.05551147460938,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1939535140991211,0.40116310119628906,-0.056481361389160156,-0.1175999641418457,-0.11829733848571777,-0.19915103912353516
12362,87.860280752182,146.86068725585938,9.49652099609375,101.325,0.0,0.0,0.0,101.70252990722656,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2023935317993164,0.3826618194580078,-0.056481361389160156,-0.1175999641418457,-0.11827349662780762,-0.19965171813964844
12363,87.88029408454895,146.70701599121094,9.489387512207031,101.325,0.0,0.0,0.0,101.71314239501953,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2101898193359375,0.3650784492492676,-0.056481361389160156,-0.1175999641418457,-0.11833906173706055,-0.19978880882263184
12364,87.90040874481201,146.8367156982422,9.450057983398438,101.325,0.0,0.0,0.0,102.06170654296875,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21770000457763672,0.3481268882751465,-0.056481361389160156,-0.1175999641418457,-0.1183927059173584,-0.19991397857666016
12365,87.9203565120697,146.97845458984375,9.431617736816406,101.325,0.0,0.0,0.0,102.31443786621094,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22505521774291992,0.33125877380371094,-0.056481361389160156,-0.1175999641418457,-0.11832714080810547,-0.20004510879516602
12366,87.94046378135681,146.96307373046875,9.441436767578125,101.325,0.0,0.0,0.0,102.12667846679688,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23229122161865234,0.31446218490600586,-0.056481361389160156,-0.1175999641418457,-0.11827349662780762,-0.20011067390441895
12367,87.96040034294128,146.65611267089844,9.443641662597656,101.325,0.0,0.0,0.0,101.84367370605469,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24110078811645508,0.2942085266113281,-0.056481361389160156,-0.1175999641418457,-0.11832118034362793,-0.20035505294799805
12368,87.98041582107544,146.57540893554688,9.455924987792969,101.325,0.0,0.0,0.0,101.85822296142578,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2463698387145996,0.283205509185791,-0.056481361389160156,-0.1175999641418457,-0.11834502220153809,-0.20042657852172852
12369,88.00042033195496,146.8166961669922,9.425750732421875,101.325,0.0,0.0,0.0,102.15660095214844,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25327205657958984,0.26924610137939453,-0.056481361389160156,-0.1175999641418457,-0.11831521987915039,-0.20055770874023438
12370,88.02034568786621,146.82073974609375,9.399612426757812,101.325,0.0,0.0,0.0,102.29023742675781,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2601742744445801,0.2557516098022461,-0.056481361389160156,-0.1175999641418457,-0.11863112449645996,-0.20021796226501465
12371,88.04038834571838,146.86044311523438,9.4114990234375,101.325,0.0,0.0,0.0,102.1669692993164,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2669692039489746,0.24287700653076172,-0.056481361389160156,-0.1175999641418457,-0.11862516403198242,-0.20000934600830078
12372,88.06050968170166,146.6067657470703,9.449661254882812,101.325,0.0,0.8500014007091522,1.0,101.70408630371094,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2736806869506836,0.23056268692016602,-0.056481361389160156,-0.1175999641418457,-0.11843442916870117,-0.20011663436889648
12373,88.08047842979431,146.82801818847656,9.388595581054688,101.325,0.0,0.8502519339323044,1.0,102.328857421875,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28204917907714844,0.21535158157348633,-0.056481361389160156,-0.1175999641418457,-0.11838674545288086,-0.19991397857666016
12374,88.10047912597656,146.859130859375,9.384056091308594,101.325,0.0,0.8505034506320953,1.0,102.2058334350586,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2887248992919922,0.20319223403930664,-0.056481361389160156,-0.1175999641418457,-0.11835694313049316,-0.19985437393188477
12375,88.12043619155884,146.69593811035156,10.490898132324219,101.325,0.0,0.8507530599832535,1.0,101.8617935180664,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.295412540435791,0.19103288650512695,-0.056481361389160156,-0.1175999641418457,-0.11838674545288086,-0.19966363906860352
12376,88.14034748077393,146.74290466308594,11.893386840820312,101.325,0.0,0.8510030686855315,1.0,101.82853698730469,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30208826065063477,0.17887353897094727,-0.056481361389160156,-0.1175999641418457,-0.11857151985168457,-0.1996159553527832
12377,88.16033363342285,146.94448852539062,13.134979248046875,101.325,0.0,0.85125253200531,1.0,102.0032958984375,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3087639808654785,0.1670360565185547,-0.056481361389160156,-0.1175999641418457,-0.11863112449645996,-0.19950270652770996
12378,88.18028211593628,147.1966094970703,14.327339172363281,101.325,0.0,0.8515014231204986,1.0,102.17710876464844,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3151893615722656,0.15769004821777344,-0.056481361389160156,-0.1175999641418457,-0.11854767799377441,-0.19942522048950195
12379,88.20030975341797,147.40570068359375,15.221839904785156,101.325,0.0,0.8517512500286102,1.0,102.20857238769531,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31985044479370117,0.1562356948852539,-0.056481361389160156,-0.1175999641418457,-0.1182258129119873,-0.19948482513427734
12380,88.22031664848328,147.68357849121094,16.610511779785156,101.325,0.0,0.852000606060028,1.0,101.75749206542969,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32668113708496094,0.16803741455078125,-0.056481361389160156,-0.1175999641418457,-0.11768341064453125,-0.1994311809539795
12381,88.2402777671814,147.891845703125,17.654693603515625,101.325,0.0,0.8522509515285491,1.0,101.83485412597656,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.330507755279541,0.19159317016601562,-0.056481361389160156,-0.1175999641418457,-0.11756420135498047,-0.19943714141845703
12382,88.26028966903687,148.1492156982422,18.661705017089844,101.325,0.0,0.8525010377168655,1.0,101.9413070678711,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33129453659057617,0.22772550582885742,-0.056481361389160156,-0.1175999641418457,-0.11745095252990723,-0.19891858100891113
12383,88.28033757209778,148.6881561279297,19.579429626464844,101.325,0.0,0.852750551700592,1.0,102.29798126220703,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32753944396972656,0.2761363983154297,-0.056481361389160156,-0.1175999641418457,-0.11698603630065918,-0.19862055778503418
12384,88.30030059814453,149.18228149414062,20.466026306152344,101.325,0.0,0.8530007004737854,1.0,102.20309448242188,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31778812408447266,0.3386259078979492,-0.056481361389160156,-0.1175999641418457,-0.11662840843200684,-0.19900202751159668
12385,88.32031202316284,149.34262084960938,21.10942840576172,101.325,0.0,0.8532512992620468,1.0,102.23885345458984,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3068208694458008,0.39402246475219727,-0.056481361389160156,-0.1175999641418457,-0.11661052703857422,-0.19893646240234375
12386,88.34031295776367,149.85438537597656,22.15831756591797,101.325,0.0,0.8535008370876312,1.0,101.7753677368164,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28079748153686523,0.5013942718505859,-0.056481361389160156,-0.1175999641418457,-0.11649727821350098,-0.19902586936950684
12387,88.36031222343445,150.17791748046875,22.926589965820312,101.325,0.0,0.8537509799003601,1.0,101.94560241699219,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25261640548706055,0.6006956100463867,-0.056481361389160156,-0.1175999641418457,-0.11626482009887695,-0.19916892051696777
12388,88.38030362129211,150.68777465820312,23.650558471679688,101.325,0.0,0.8540009915828705,1.0,102.25375366210938,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2195119857788086,0.7087588310241699,-0.056481361389160156,-0.1175999641418457,-0.11649131774902344,-0.19932985305786133
12389,88.40031337738037,151.2112274169922,24.355316162109375,101.325,0.0,0.8542509824037552,1.0,102.23027038574219,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18018484115600586,0.8267998695373535,-0.056481361389160156,-0.1175999641418457,-0.11665821075439453,-0.1994788646697998
12390,88.4203109741211,151.78890991210938,25.05451202392578,101.325,0.0,0.854500874876976,1.0,101.92926788330078,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13473033905029297,0.9540677070617676,-0.056481361389160156,-0.1175999641418457,-0.11675357818603516,-0.19946694374084473
12391,88.4403166770935,152.06822204589844,25.711135864257812,101.325,0.0,0.8547509968280792,1.0,101.76034545898438,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08423328399658203,1.089024543762207,-0.056481361389160156,-0.1175999641418457,-0.11670589447021484,-0.19935369491577148
12392,88.46031045913696,152.673095703125,26.33892059326172,101.325,0.0,0.8550009667873383,1.0,101.94774627685547,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028502941131591797,1.2307405471801758,-0.056481361389160156,-0.1175999641418457,-0.11674165725708008,-0.19957423210144043
12393,88.48031949996948,153.13168334960938,26.89936065673828,101.325,0.0,0.8552510380744934,1.0,102.22872161865234,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03122091293334961,1.3793230056762695,-0.056481361389160156,-0.1175999641418457,-0.11695623397827148,-0.1998603343963623
12394,88.50034022331238,153.69281005859375,27.46955108642578,101.325,0.0,0.8555009603500366,1.0,102.11762237548828,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09475946426391602,1.534879207611084,-0.056481361389160156,-0.1175999641418457,-0.11706948280334473,-0.20002126693725586
12395,88.52031016349792,154.3309326171875,28.011138916015625,101.325,0.0,0.8557510733604431,1.0,101.81244659423828,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1628279685974121,1.6963720321655273,-0.056481361389160156,-0.1175999641418457,-0.11680126190185547,-0.20024776458740234
